Active Status,Item,Description,Price,Cost,Manufacturer
Active,SAV:SFP-H10GB-CU5M-AO,"Cisco SFP-H10GB-CU5M Compatible 10GBase-CU SFP+ to SFP+ Direct Attach Cable (Passive Twinax, 5m)",260,76.02,SAV
Active,SAV:SHIPPING,Shipping Charge,170,170,SAV
Active,SAV:SHIPPING:SHIPPING SECURITY,Security Shipping Charge,170,170,SAV
Active,SAV:SHIPPING:TARIFF,Tariff,0,0,SAV
Active,SAV:SHOWROOM EXPENSE,Showroom Equipment Expense,0,0,SAV
Active,SAV:SIMPLE DOORBELL,Wired Lighted Doorbell Push Button,22.5429,15.78,SAV
Not-active,SAV:SIXSMOKE,Security Specialty Item,102,60,
Active,SAV:SMALL TOOLS,Small Tools Expense,0,0,SAV
Active,SAV:SONANCE,VP52R UTL,375,170,SONANCE
Active,SAV:SONOS PLAY 3 MOUNT,Wall Mount for SONOS PLAY:3,69.99,69.99,SAV
Not-active,SAV:SONUS FABER SPEAKERS,Sonus Faber Olympica I Walnut,3575,0,SAV
Not-active,SAV:SONY XBR-65A1E,"Sony XBR-65A1E 65"" 4K TV OLED AND / HTNT5 SAV Conference Room TV",2689.35,0,SAV
Active,SAV:SOUNDBAR BRACKET,Strong Universal Sound bar Bracket for Flat Panel TV,79.95,31.81,SAV
Active,SAV:SPEAKER CONNECTION PLATE,Decora Insert with One Pair of Gold-plated Five-way Speaker Binding Posts (White),14.99,6.99,SAV
Active,SAV:SPECIALTY ITEM,Specialty Item,0,0,N/A
Active,SAV:SPECIALTY ITEM 1,Specialty Item 1,0,0,N/A
Active,SAV:SPECIALTY ITEM 10,Specialty Item 10,0,0,N/A
Active,SAV:SPECIALTY ITEM 11,Specialty Item 11,0,0,N/A
Active,SAV:SPECIALTY ITEM 12,Specialty Item 12,0,0,N/A
Active,SAV:SPECIALTY ITEM 13,Specialty Item 13,0,0,SAV
Active,SAV:SPECIALTY ITEM 2,Specialty Item 2,0,0,N/A
Active,SAV:SPECIALTY ITEM 20,Specialty Item 20,0,0,SAV
Active,SAV:SPECIALTY ITEM 3,Specialty Item 3,0,0,N/A
Active,SAV:SPECIALTY ITEM 4,Specialty Item 4,0,0,N/A
Active,SAV:SPECIALTY ITEM 5,Specialty Item 5,0,0,N/A
Active,SAV:SPECIALTY ITEM 6,Specialty Item 6,0,0,N/A
Active,SAV:SPECIALTY ITEM 7,Specialty Item 7,0,0,N/A
Active,SAV:SPECIALTY ITEM 8,Specialty Item 8,0,0,N/A
Active,SAV:SPECIALTY ITEM 9,Specialty Item 9,0,0,N/A
Not-active,SAV:STEINWAY WALLACE,"Steinway SP-1 Processor, A2 Amplifier, Model M L/R Speaker, LS-R210 Boundary Woofer",10200,0,SAV
Active,SAV:SUBCONTRACTOR,Subcontractor Allowance.,0,0,SAV
Active,SAV:T&E,Industry Event Reimbursement,0,0,SAV
Active,SAV:TECH & COMM,Tech & Communications Expense,0,0,SAV
Active,SAV:TEST ITEM,For Testing Purposes Only,20,10,SAV
Active,SAV:TOSLINK 0.7m,TOSLINK Cable 0.7 Meter,18.65,6.16,Binary
Active,SAV:TOSLINK 1.5m,TOSLINK Cable 1.5 Meter,16.99,6.95,Binary
Active,SAV:TOSLINK 10m,TOSLINK Cable 10 Meter,59.99,21.95,Binary
Active,SAV:TOSLINK 1m,TOSLINK Cable 1 Meter,19.56,7.28,Binary
Active,SAV:TOSLINK 2m,TOSLINK Cable 2 Meter,24.42,9.71,Binary
Active,SAV:TOSLINK 4m,TOSLINK Cable 4 Meter,36.72,14.63,Binary
Active,SAV:TOSLINK 7.5m,TOSLINK Cable 7.5 Meter,49.99,18.95,Binary
Active,SAV:TRUCK ROLL,Truck Roll Fee,0,0,SAV
Active,SAV:TV ALLOWANCE,TV Allowance. Based on a,0,0,SAV
Active,SAV:TX-A2,Audio Converter - Balanced to Unbalanced,125,97.99,SAV
Active,SAV:TX-J2,Unbalanced Input Transformer,99,49.98,SAV
Active,SAV:U60838,"U60838 15' USB Cable, A-Male to A-Male",9,3,SAV
Active,SAV:UNIFORM,Uniform Employee Purchase,0,0,SAV
Active,SAV:VEHICLE MAINTENANCE,Vehicle Maintenance & Repair Expense,0,0,SAV
Active,SAV:VIA-DL-HDE100-RX (INCLUDED),"HDBaseT Receiver; Flexible Power; 330 ft Max Distance; IR, Ethernet, RS232 Pass-Through",0,0,SAV
Active,SAV:VIA-DL-HDE100-TX (INCLUDED),"HDBaseT Transmitter; Flexible Power; 330 ft Max Distance; IR, Ethernet, RS232 Pass-Through",0,0,SAV
Active,SAV:VIA EXPENSE,,0,0,SAV
Active,SAV:VIA FINISH MATERIAL,VIA Finish Material,0,0,SAV
Active,SAV:VISION INSURANCE,Vision Insurance,0,0,SAV
Active,SAV:WP IPAD CASE,LifeJacket For iPad Gen. 2/3/4,85,59.99,SAV
Active,SAV:WP IPAD CASE WITH COVER,Nuud Series Case and Cover For iPad Gen. 2/3/4 - Waterproof,195,129,SAV
Active,SAV:WP IPAD MINI CASE,NuuD Series Case and Cover For iPad Mini - Waterproof,119.99,119.99,SAV
Active,SAV:XLR F CONNECTOR,Female Solder 3-pin XLR Connector,6.96,2.61,SAV
Active,SAV:XLR INTERCONNECT,SAV Custom XLR Interconnect Cable,0,0,SAV
Active,SAV:XLR M CONNECTOR,Male Solder 3-pin XLR Connector,6.4737,2.46,SAV
Active,SAV:Z-WAVE DOOR LOCK ALLOWANCE,"An Allowance for a Z-Wave Capable Door Lock. Specify Make, Model and Finish",300,200,SAV
Active,SAV:ZPI-4,4-Zone Paging System,605,362.99,SAV
Active,SAV CORE,,0,0,SAV CORE
Active,SAV CORE:70V SPEAKER - PLENUM HOME RUN,Plenum Wiring for A 70V Speaker,0,0,SAV
Active,SAV CORE:70V SPEAKER - PLENUM LOOP,Plenum Wiring for A 70V Speaker,0,0,SAV
Active,SAV CORE:70V SPEAKER - PLENUM OUTDOOR,Plenum Wiring for A 70V Outdoor Speaker,0,0,SAV
Active,SAV CORE:AUX LOCATION - PLENUM,Plenum Wiring for an Aux Location,0,0,SAV
Active,SAV CORE:LEC LOCATION - PLENUM,Plenum Wiring for an LEC Location,0,0,SAV
Active,SAV CORE:LOCAL STEREO LOOP - PLENUM,Plenum Wiring for a Local Stereo Loop,0,0,SAV
Active,SAV CORE:STEREO LOOP - PLENUM,Plenum Wiring for a Stereo Loop,0,0,SAV
Active,SAV CORE:TOUCHPANEL LOCATION - PLENUM,Plenum Wiring for an Touchpanel Location,0,0,SAV
Active,SAV CORE:VIDEO DM UPGRADE - PLENUM,Plenum Wiring for A DM Addition,0,0,SAV
Active,SAV CORE:VIDEO LOCATION - PLENUM,Plenum Wiring for A Video Location,0,0,SAV
Active,SAV PREP,,0,0,SAV PREP
Active,SAV PREP:5 SPEAKER SURROUND - NO SUB,"Wiring for A 5.X Speaker Setup, subs not included",0,0,SAV PREP
Active,SAV PREP:7 SPEAKER SURROUND - NO SUB,"Wiring for A 5.X Speaker Setup, subs not included",0,0,SAV PREP
Active,SAV PREP:70V SPEAKER - HOME RUN,Wiring for A 70V Speaker,0,0,SAV PREP
Active,SAV PREP:70V SPEAKER - LOOP,Wiring for A 70V Speaker,0,0,SAV PREP
Active,SAV PREP:ATMOS SPEAKERS,Wiring for a Pair of Atmos Speakers,0,0,SAV PREP
Active,SAV PREP:AUX AUDIO INPUT,Cat6 Wiring for an Auxiliary AV Input,0,0,SAV PREP
Active,SAV PREP:AUX AV INPUT,Wiring for A AUX Input Location.,0,0,SAV PREP
Active,SAV PREP:AUX VIDEO INPUT,Cat6 Wiring for an Auxiliary AV Input,0,0,SAV PREP
Active,SAV PREP:AV WIRE HEAD END,Equipment for AV Head End Location,0,0,SAV PREP
Active,SAV PREP:B&O CORE,Cat6 Wiring for a B&O Core Location.,0,0,SAV PREP
Active,SAV PREP:BALANCED AUDIO SPEAKER,Wiring for A Pair of Balanced Audio Speakers.,0,0,SAV PREP
Active,SAV PREP:CELL REPEATER,Coax Wiring for Cell Repeater,0,0,SAV PREP
Active,SAV PREP:CO DETECTOR,Wiring for A CO Detector.,0,0,SAV PREP
Active,SAV PREP:CONTACT,Wiring for A Door/Window Contact Sensor.,0,0,SAV PREP
Active,SAV PREP:CONTROL RF GATEWAY,Wiring and Trim for A Control System RF Gateway Location.,0,0,SAV PREP
Active,SAV PREP:DECK HEATER CONTROL WIRING,Wiring for A Controlled Fireplace Location.,0,0,SAV PREP
Active,SAV PREP:DISPLAY,Wiring for A Display Location.,0,0,SAV PREP
Active,SAV PREP:DISPLAY - FIBER,"Wiring for A Display Location, includes fiber.",0,0,SAV PREP
Active,SAV PREP:DOORBELL,Basic Doorbell Wiring. Does Not Include Doorbell Equipment.,0,0,SAV PREP
Active,SAV PREP:DOORSTATION,Wiring for A Doorstation.,0,0,SAV PREP
Active,SAV PREP:DRIVEWAY SENSOR,Wiring for A Driveway Sensor.,0,0,SAV PREP
Active,SAV PREP:DT STEREO SPEAKER,Wiring for A Dual-Tweeter Single-Point Stereo Speaker.,0,0,SAV PREP
Active,SAV PREP:DUAL MOTORIZED SHADE PREP,Wiring for a Dual Shade Location.,0,0,SAV PREP
Active,SAV PREP:ELECTRONIC GLASS CONNECTION,Electronic Glass System Connection Wiring. Does Not Include Equipment.,0,0,SAV PREP
Active,SAV PREP:FIRE PIT,Wiring for A Controlled Fireplace Location.,0,0,SAV PREP
Active,SAV PREP:FIRE SPRINKLER,Wiring for A Fire Sprinkler/Tamper Valve.,0,0,SAV PREP
Active,SAV PREP:FIREPLACE CONTROL,Wiring for A Controlled Fireplace Location.,0,0,SAV PREP
Active,SAV PREP:GAS DETECTOR,Wiring for A Gas Detector Location.,0,0,SAV PREP
Active,SAV PREP:HEAT DETECTOR,Wiring for A Heat Detector.,0,0,SAV PREP
Active,SAV PREP:HORN STROBE,Wiring for A Horn Strobe Location.,0,0,SAV PREP
Active,SAV PREP:HOT TUB INTEGRATION,Hot Tub System Integration Wiring. Does Not Include Equipment.,0,0,SAV PREP
Active,SAV PREP:INTERIOR SIREN,Wiring for A Interior Siren Location.,0,0,SAV PREP
Active,SAV PREP:IP SURVEILLANCE,Wiring for IP Sureveillance Location,0,0,SAV PREP
Active,SAV PREP:IRRIGATION INTERFACE WIRING,Cat6 Wiring for A Phone and Network Location.,0,0,SAV PREP
Active,SAV PREP:LANDSCAPE SPEAKERS,Wiring for Landscape Speakers.,0,0,SAV PREP
Active,SAV PREP:LIFT CONTROL,Cat6 Wiring for Display Lift Control,0,0,SAV PREP
Active,SAV PREP:LIGHTING INTERFACE WIRING,Cat6 Wiring for A Phone and Network Location.,0,0,SAV PREP
Active,SAV PREP:LIGHTING KEYPAD,Wiring for A Lighting Keypad Location.,0,0,SAV PREP
Active,SAV PREP:LIGHTING PANEL WIRING,Wiring for A Lutron Keypad Location.,0,0,SAV PREP
Active,SAV PREP:LOW TEMP,Wiring for A Low Temp Location.,0,0,SAV PREP
Active,SAV PREP:LV HEAD END PANEL,SAV LV Head End Panel Equipment Package.,0,0,SAV PREP
Active,SAV PREP:MOTION,Wiring for Security Motion Detector,0,0,SAV PREP
Active,SAV PREP:MOTORIZED SHADE PREP,Wiring for Shade Location,0,0,SAV PREP
Active,SAV PREP:MOTORIZED WINDOW,Motorized Window Prep,0,0,SAV PREP
Active,SAV PREP:ON WALL SPEAKER,Wiring for an Individual On-Wall Speaker.,0,0,SAV PREP
Active,SAV PREP:PHONE/DATA,Cat6 Wiring for A Phone and Network Location.,0,0,SAV PREP
Active,SAV PREP:REMOTE TEMPERATURE SENSOR,Wiring for A Remote Temperature Sensor.,0,0,SAV PREP
Active,SAV PREP:RF GATEWAY,Cat6 Wiring for an RF Gateway,0,0,SAV PREP
Active,SAV PREP:SATELLITE,Wiring for Satellite Dish Location,0,0,SAV PREP
Active,SAV PREP:SECURITY CELL,Wiring for a Cellular Communicator.,0,0,SAV PREP
Active,SAV PREP:SECURITY KEYPAD,Wiring for A Security Keypad Location.,0,0,SAV PREP
Active,SAV PREP:SECURITY RFRX,Wiring for an RFRX location.,0,0,SAV PREP
Active,SAV PREP:SECURITY WATER DETECTOR,Wiring for a water detector location.,0,0,SAV PREP
Active,SAV PREP:SEPTIC ALARM,Wiring for A Septic Alarm Location.,0,0,SAV PREP
Active,SAV PREP:SERVICE FEED,Wiring for Service Feed Location,0,0,SAV PREP
Active,SAV PREP:SMOKE DETECTOR,Wiring for A Smoke Detector Location.,0,0,SAV PREP
Active,SAV PREP:SNOW MELT CONNECTION,Snow Melt System Connection Wiring. Does Not Include Equipment.,0,0,SAV PREP
Active,SAV PREP:SOUNDBAR,Wiring for A SoundBar Location.,0,0,SAV PREP
Active,SAV PREP:STANDARD SUBWOOFER,Wiring for a standard subwoofer location,0,0,SAV PREP
Active,SAV PREP:STEREO SPEAKERS,Wiring for A Pair of Speakers.,0,0,SAV PREP
Active,SAV PREP:SUBWOOFER,Wiring for A Subwoofer Location.,0,0,SAV PREP
Active,SAV PREP:TOUCHPANEL,Wiring for Touchpanel Location,0,0,SAV PREP
Active,SAV PREP:WAP,Cat6 Wiring for A WAP Location.,0,0,SAV PREP
Active,SAV PREP:WATER DETECTOR,Wiring for A Water Detector Location.,0,0,SAV PREP
Active,SAV PREP:WEATHER STATION WIRING,Cat6 Wiring for A Phone and Network Location.,0,0,SAV PREP
Active,SAV PREP:XM ANTENNA,Wiring for an XM Antenna Location.,0,0,SAV PREP
Active,SAV SECURITY,,0,0,SAV SECURITY
Active,SAV SECURITY:3V LITHIUM BATTERY,3V Lithium Battery.,8.15,4.79,SAV SECURITY
Active,SAV SECURITY:ACCESS CONTROL EXIT MOTION,Wiring for an Access Control Request to Exit Motion.,0,0,SAV SECURITY
Active,SAV SECURITY:ACCESS CONTROL KEYPAD,Wiring for an Access Control Keypad Location.,0,0,SAV SECURITY
Active,SAV SECURITY:ACCESS CONTROL STRIKE,Wiring for an Access Control Strike Location.,0,0,SAV SECURITY
Active,SAV SECURITY:ASPIRATING SMOKE DETECTOR,Wiring and Trim for an Aspirating Smoke Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:CELLULAR COMMUNICATOR,Wiring and Trim for A Security Cellular Communicator Location.,0,0,SAV SECURITY
Active,SAV SECURITY:CO DETECTOR,Wiring and Trim for A CO Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:CONTACT,Wiring and Trim for A Security Contact Location,0,0,SAV SECURITY
Active,SAV SECURITY:DOCFEE,"Security, Fire & Life Safety Documentation Fee.",25,12.5,SAV SECURITY
Active,SAV SECURITY:FLOW SWITCH/TAMPER VALVE,Wiring and Trim for Interfacing Fire Sprinkler Flow Switch/Tamper Valve.,0,0,SAV SECURITY
Active,SAV SECURITY:GAS DETECTOR,Wiring and Trim for A Gas Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:GLASS BREAK,Wiring and Trim for A Security Glass Break Location.,0,0,SAV SECURITY
Active,SAV SECURITY:HEAT DETECTOR,Wiring and Trim for A Heat Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:HORN STROBE,Wiring and Trim for an Exterior Security Horn Strobe Location.,0,0,SAV SECURITY
Active,SAV SECURITY:HUMIDITY SENSOR,Wiring and Trim for A Humidity Sensor Location.,0,0,SAV SECURITY
Active,SAV SECURITY:INTERIOR SIREN,Wiring and Trim for an Interior Security Siren Location.,0,0,SAV SECURITY
Active,SAV SECURITY:IP SURVEILLANCE,Wiring for IP Sureveillance Location.,0,0,SAV SECURITY
Active,SAV SECURITY:LIFE SAFETY SYSTEM CHECK,The Life Safety System Check ensures that the Life Safety Devices in a residence are functioning...,185,92.5,SAV SECURITY
Active,SAV SECURITY:LOW TEMP/FREEZE DETECTOR,Wiring and Trim for A Low Temp/Freeze Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:MOTION DETECTOR,Wiring and Trim for A Security Motion Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:OVERHEAD CONTACT,Wiring And Trim For An Overhead Door Contact.,0,0,SAV SECURITY
Active,SAV SECURITY:RFRX,Wiring and Trim for A Security RFRX Location.,0,0,SAV SECURITY
Active,SAV SECURITY:RPT,Wiring and Trim for A Security RF Repeater Location.,0,0,SAV SECURITY
Active,SAV SECURITY:SECURITY HEAD END,Equipment for Security Head End,0,0,SAV SECURITY
Active,SAV SECURITY:SECURITY KEYPAD,Wiring and Trim for a Security Keypad Location.,0,0,SAV SECURITY
Active,SAV SECURITY:SEPTIC MONITORING,Wiring and Trim for Interfacing Septic System with The Security System.,0,0,SAV SECURITY
Active,SAV SECURITY:SMOKE DETECTOR,Wiring and Trim for A Smoke Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:WATER COP,Equipment for Water Cop,0,0,SAV SECURITY
Active,SAV SECURITY:WATER DETECTOR,Wiring and Trim for A Water Detector Location.,0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS CONTACT,Wireless Recessed Contact Sensor,0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS GARAGE SENSOR,Wireless Garage Sensor using a Wireless Tilt Sensor,0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS HEAT DETECTOR,"Wireless Fixed Heat, Rate of Rise, Heat Detector",0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS LOW TEMP/FLOOD SENSOR,Wireless Low Temp and Flood Detection Sensor.,0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS MOTION DETECTOR,Wireless Motion Detector,0,0,SAV SECURITY
Active,SAV SECURITY:WIRELESS SMOKE DETECTOR,Wireless Smoke Detector,0,0,SAV SECURITY
Active,SAV WIRE,DO NOT USE,0,0,SAV WIRE
Active,SAV WIRE:10/2C,"10 AWG, 2 Conductor Bulk Speaker Cable",1.71,0.646,SAV WIRE
Active,SAV WIRE:10/2C_DB,"10 AWG, 2 Conductor Bulk Speaker Cable, Direct Burial",1.72,0.63,SAV WIRE
Active,SAV WIRE:1056A,"20 AWG 4x Twisted Pairs, 22 AWG Single Conductor PVC Jacket",1.86,0.93,SAV WIRE
Active,SAV WIRE:1057A,"20 AWG 8x Twisted Pairs, 22 AWG Single Conductor PVC Jacket",2.6,1.3,SAV WIRE
Active,SAV WIRE:10AWG GROUND WIRE,10AWG Copper Ground Wire With Green Jacket,0.48,0.17,SAV WIRE
Active,SAV WIRE:12/2_DB,"12 AWG, 2 Conductor Direct Burial Speaker Cable",0.9028,0.435,SAV WIRE
Active,SAV WIRE:12/2_P,"12 AWG, 2 Conductor Bulk Speaker Cable, Plenum Rated",0.836,0.386,SAV WIRE
Active,SAV WIRE:12/2C,"12 AWG, 2 Conductor Bulk Speaker Cable",1.193,0.49,SAV WIRE
Active,SAV WIRE:12/4_DB,"12 AWG, 4 Conductor Direct Burial Speaker Cable",2.46,0.993,SAV WIRE
Active,SAV WIRE:12/4C,"12 AWG, 4 Conductor Bulk Speaker Cable",2,0.71454,SAV WIRE
Active,SAV WIRE:12ACS50125OM3PE,Black 12 Fiber Corrugated Steel Armor OM3 Multimode Cleerline SSF Outdoor/Burial Fiber.,5.26,2.01,SAV WIRE
Active,SAV WIRE:12ACS9125OS2PE,SSF-S OS2 Single Mode 12 Fiber Armored OSP Burial,2.68,1.1,SAV WIRE
Active,SAV WIRE:14/2_DB,14 AWG 2 Conductor Direct Burial Speaker Cable,0.6393,0.285,SAV WIRE
Active,SAV WIRE:14/2_P,14/2 Conductor Plenum Speaker Wire,0.775,0.255,SAV WIRE
Active,SAV WIRE:14/2C,14 AWG 2 Conductor Speaker Cable,0.61122,0.313,SAV WIRE
Active,SAV WIRE:14/4_DB,14 AWG 4 Conductor Direct Burial Speaker Cable,1.0527,0.52,SAV WIRE
Active,SAV WIRE:14/4_P,14/4 Conductor Plenum Speaker Wire,1.03,0.425,SAV WIRE
Active,SAV WIRE:14/4C,14 AWG 4 Conductor Speaker Cable,1.1309,0.45344,SAV WIRE
Active,SAV WIRE:16/2_DB,16 AWG 2 Conductor Direct Burial Speaker Cable,0.3734,0.175,SAV WIRE
Active,SAV WIRE:16/2_P,Plenum 16 AWG 2 Conductor Speaker Cable,0.41777,0.176,SAV WIRE
Active,SAV WIRE:16/2C,16 AWG 2 Conductor Speaker Cable,0.42,0.204,SAV WIRE
Active,SAV WIRE:16/4_DB,16 AWG 4 Conductor Direct Burial Speaker Cable,0.6735,0.315,SAV WIRE
Active,SAV WIRE:16/4_P,Plenum 16 AWG 4 Conductor Speaker Cable,0.68,0.315,SAV WIRE
Active,SAV WIRE:16/4C,16 AWG 4 Conductor Speaker Cable,0.7704,0.339,SAV WIRE
Active,SAV WIRE:16/4C_DB,"16 AWG 4 Conductor Direct Burial Speaker Cable, Black.",0.66,0.31,SAV WIRE
Active,SAV WIRE:18/2_SH,18 AWG 2 Conductor Control/Power Cable with Shield,0.25,0.11,SAV WIRE
Active,SAV WIRE:18/2C,18 AWG 2 Conductor Control/Power Cable,0.33,0.095,SAV WIRE
Active,SAV WIRE:18/4_FPLR,"18 AWG 4 Conductor Fire Rated, Security Cable",0.474,0.163,SAV WIRE
Active,SAV WIRE:18/4_P,"18 AWG 4 Conductor Control/Power Cable, Plenum Rated",0.718,0.212,SAV WIRE
Active,SAV WIRE:18/4_SH,18 AWG 4 Conductor Control/Power Cable with Shield,0.45,0.194,SAV WIRE
Active,SAV WIRE:18/4C,18 AWG 4 Conductor Control/Power Cable,0.69368,0.174,SAV WIRE
Active,SAV WIRE:18/4C_TRSH-LBL,Light Blue OEM Systems Lighting Control for Lutron Dimmer & Switch 18 AWG 4 Conductor 600V Tray ...,1.02,0.404,SAV WIRE
Active,SAV WIRE:18/6 SHIELDED,18 Gauge 6 Conductor Shielded Wire.,0.64794,0.27998,SAV WIRE
Active,SAV WIRE:18/6_FPLR,"18 MAG 6 Conductor Fire Rated, Security Cable",0.81,0.295,SAV WIRE
Active,SAV WIRE:20/4C,20 AWG 4 Conductor Cable,0.45,0.18,SAV WIRE
Active,SAV WIRE:22-1P-EZ-BLK,High-performance EZ-strip 22 AWG 1-pr. Shielded Cable,0.48,0.124,SAV WIRE
Active,SAV WIRE:22/2_SH,"22 AWG, 2 Conductor Shielded Bulk Cable",0.48,0.18,SAV WIRE
Active,SAV WIRE:22/2C,22 MAG 2 Conductor Security Cable,0.151,0.059,SAV WIRE
Active,SAV WIRE:22/4C,22 AWG 4 Conductor Security Cable,0.25862,0.07587,SAV WIRE
Active,SAV WIRE:22/4C_P,"22 MAG 4 Conductor Security Cable, Plenum",0.302,0.109,SAV WIRE
Active,SAV WIRE:22/6_P,"22 AWG 6 Conductor General Purpose Commercial Grade Cable, Plenum Rated",0.482,0.182,SAV WIRE
Active,SAV WIRE:22/6C,22 AWG 6 Conductor General Purpose Commercial Grade Cable,0.334,0.13,SAV WIRE
Active,SAV WIRE:24-25P-L3-GRAY,"24AWG Category 3, 25 Pair, Gray",2.575,1.03,SAV WIRE
Not-active,SAV WIRE:24/4C,24 AWG 4 Conductor Cable,0.45,0.18,SAV WIRE
Active,SAV WIRE:4B50125OM3R,Teal 4 Fiber Breakout OM3 Multimode Cleerline SSF Indoor Riser Fiber Optic Cable,3.09,1.11,SAV WIRE
Active,SAV WIRE:AXLINK,Black AMX system universal control 22 AWG 1 pair shielded and 18 AWG 2 conductor composite cable,0.49,0.192,SAV WIRE
Active,SAV WIRE:AXLINK-P,Black AMX systems Universal Control 22 AWG 1 pair shielded and 18 AWG 2 conductor composite plen...,0.79,0.358,SAV WIRE
Active,SAV WIRE:CAT6,"Cat6 Structured Wiring, Data",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - BLACK,"Cat6 Structured Wiring, Data, Black",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - BLUE,"Cat6 Structured Wiring, Data, Blue",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - GRAY,"Cat6 Structured Wiring, Data, Gray",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - GREEN,"Cat6 Structured Wiring, Data, Green",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - ORANGE,"Cat6 Structured Wiring, Data, Orange",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - PURPLE,"Cat6 Structured Wiring, Data, Purple",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - WHITE,"Cat6 Structured Wiring, Data, White",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6 - YELLOW,"Cat6 Structured Wiring, Data, Yellow",0.3,0.11217,SAV WIRE
Active,SAV WIRE:CAT6_DB,"Cat6 Structured Wiring, Direct Burial",0.852,0.27,SAV WIRE
Active,SAV WIRE:CAT6_P,Plenum Category 6 Cable,0.8586,0.244,SAV WIRE
Active,SAV WIRE:CAT6_SH,"Cat6 Structured Wiring, Shielded",0.95,0.20426,SAV WIRE
Active,SAV WIRE:CAT6_SH - BLACK,"Cat6 Shielded Structured Wiring,",0.55,0.24,SAV WIRE
Active,SAV WIRE:CAT6_SH_DB,"Cat6 Structured Wiring, Shielded, Direct Burial",0.65,0.246,SAV WIRE
Active,SAV WIRE:CAT6_SH_P,"Cat6 Structured Wiring, Shielded, Plenum-Rated",1.37,0.509,SAV WIRE
Active,SAV WIRE:CAT6A,Shielded Cat6a Structured Wiring,0.86082,0.28684,SAV WIRE
Active,SAV WIRE:CAT6A-SH_P,"Shielded Category 6A Wire, Plenum",1.36,0.685,SAV WIRE
Active,SAV WIRE:CAT7,23/4 Pair Individually Shielded Category 7 Wire,0.99,0.471,SAV WIRE
Active,SAV WIRE:CRESFIBER8G-P,Breakout style indoor/outdoor Plenum Fiber Optic Cable 4 fiber OM3 50/125 Multimode,2.82,1.357,SAV WIRE
Not-active,SAV WIRE:CRESNET-NP,"Crestron Control 22 AWG, 2 Conductor shielded & 18 AWG, 2 Conductor Composite Cable",0.495,0.225,SAV WIRE
Active,SAV WIRE:CRESNET-P,Crestron Control 22 AWG 1 pair shielded and 18 AWG 2 conductor composite plenum cable,0.96,0.41,SAV WIRE
Active,SAV WIRE:CXDCHD,Two conductor HD Finishing Wire,2.06,0.784,SAV WIRE
Active,SAV WIRE:CXSCHD,Single conductor HD Finishing Wire,1,0.4032,SAV WIRE
Active,SAV WIRE:DIGITALMEDIA 8G,"Crestron 24 AWG, 8 Conductor dual shielded HDBaseT cable",0.612,0.36,SAV WIRE
Active,SAV WIRE:DM ULTRA_P,"DigitalMediaâ„¢ Ultra Cable, Plenum Type CMR",4,2,SAV WIRE
Active,SAV WIRE:FIBER,"12 Strand 50/125 NSF Fiber Optic Cable (Multimode OM3), Plenum Jacket",2.75,1.62,SAV WIRE
Active,SAV WIRE:FIBER_4S_MM,Distribution style indoor/outdoor Fiber Optic Cable 4 fiber OM3 50/125 Multimode,1.742,0.6621,SAV WIRE
Active,SAV WIRE:FIBER_6S_MM-OM3,6 Strand 50/125 SSF-S,2.25,0.85,SAV WIRE
Active,SAV WIRE:FIBER_A6S_MM-OM3,Armored 6 Strand 50/125 SSF-S,4,1.53,SAV WIRE
Active,SAV WIRE:FLEX TUBE - 1'',1'' Flexible Conduit. Future-Proof Piping,1.472,0.84199,SAV WIRE
Active,SAV WIRE:FLEX TUBE - 1.5'',1.5'' Flexible Conduit. Future-Proof Piping,2.128,1.36958,SAV WIRE
Active,SAV WIRE:FLEX TUBE - 2'',2'' Flexible Conduit. Future-Proof Piping,2.928,1.464,SAV WIRE
Active,SAV WIRE:LLINX-U,OEM Systems Universal Control 22 AWG 1 Pair Shielded and 18 AWG 2 Conductor Composite Cable,0.61436,0.215,SAV WIRE
Active,SAV WIRE:LLINX-U-HP,Lutron Shade & Drapery Cabling,1.78,0.565,SAV WIRE
